date,source,volume_percent,daily_rainfall,monthly_rainfall,historical_monthly_rainfall
9/25/2011,sistemaCantareira,75.4,0.3,21.3,91.9
9/26/2011,sistemaCantareira,75.2,0,21.3,91.9
9/27/2011,sistemaCantareira,74.9,0.1,21.3,91.9
9/28/2011,sistemaCantareira,74.6,0,21.3,91.9
9/29/2011,sistemaCantareira,74.4,0.1,21.4,91.9
9/30/2011,sistemaCantareira,74.1,0,21.4,91.9
10/1/2011,sistemaCantareira,73.8,0,0,132.6
10/2/2011,sistemaCantareira,73.5,0,0,132.6
10/3/2011,sistemaCantareira,73.4,14.1,14.1,132.6
10/4/2011,sistemaCantareira,73.2,0,14.1,132.6
10/5/2011,sistemaCantareira,72.9,0,14.1,132.6
10/6/2011,sistemaCantareira,72.7,0.1,14.2,132.6
10/7/2011,sistemaCantareira,72.4,0,14.2,132.6
10/8/2011,sistemaCantareira,72.1,0,14.2,132.6
10/9/2011,sistemaCantareira,71.9,0.2,14.4,132.6
10/10/2011,sistemaCantareira,71.7,4.3,18.7,132.6
10/11/2011,sistemaCantareira,71.5,5.1,23.8,132.6
10/12/2011,sistemaCantareira,71.3,0,23.8,132.6
10/13/2011,sistemaCantareira,71.1,2.6,26.4,132.6
10/14/2011,sistemaCantareira,70.9,8.4,34.8,132.6
10/15/2011,sistemaCantareira,70.8,6.1,40.9,132.6
10/16/2011,sistemaCantareira,71.1,33,73.9,132.6
10/17/2011,sistemaCantareira,71.3,16.9,90.8,132.6
10/18/2011,sistemaCantareira,71.4,0.4,91.2,132.6
10/19/2011,sistemaCantareira,71.3,0,91.2,132.6
10/20/2011,sistemaCantareira,71.2,0,91.2,132.6
10/21/2011,sistemaCantareira,71,0,91.2,132.6
10/22/2011,sistemaCantareira,70.8,0,91.2,132.6
10/23/2011,sistemaCantareira,70.6,0.1,91.2,132.6
10/24/2011,sistemaCantareira,70.3,3,94.2,132.6
10/25/2011,sistemaCantareira,70.1,0,94.2,132.6
10/26/2011,sistemaCantareira,69.9,5.3,99.6,132.6
10/27/2011,sistemaCantareira,69.6,0,99.6,132.6
10/28/2011,sistemaCantareira,69.3,0,99.6,132.6
10/29/2011,sistemaCantareira,69.1,0,99.6,132.6
10/30/2011,sistemaCantareira,69,19.4,119,132.6
10/31/2011,sistemaCantareira,69.1,4.8,123.8,132.6
11/1/2011,sistemaCantareira,69,0.2,0.2,163.8
11/2/2011,sistemaCantareira,68.8,0,0.2,163.8
11/3/2011,sistemaCantareira,68.6,0,0.2,163.8
11/4/2011,sistemaCantareira,68.3,0,0.2,163.8
11/5/2011,sistemaCantareira,68.2,0,0.2,163.8
11/6/2011,sistemaCantareira,67.9,0,0.2,163.8
11/7/2011,sistemaCantareira,67.7,0,0.2,163.8
11/8/2011,sistemaCantareira,67.5,9.5,9.7,163.8
11/9/2011,sistemaCantareira,67.2,0,9.7,163.8
11/10/2011,sistemaCantareira,67,1.2,10.9,163.8
11/11/2011,sistemaCantareira,66.7,0.4,11.3,163.8
11/12/2011,sistemaCantareira,66.5,0.1,11.3,163.8
11/13/2011,sistemaCantareira,66.5,4.3,15.6,163.8
11/14/2011,sistemaCantareira,66.8,53.4,69,163.8
11/15/2011,sistemaCantareira,67.2,13.2,82.2,163.8
11/16/2011,sistemaCantareira,68.2,50.3,132.6,163.8
11/17/2011,sistemaCantareira,68.7,0.1,132.6,163.8
11/18/2011,sistemaCantareira,68.7,0.1,132.7,163.8
11/19/2011,sistemaCantareira,68.8,0,132.7,163.8
11/20/2011,sistemaCantareira,68.8,0,132.7,163.8
11/21/2011,sistemaCantareira,68.7,0,132.7,163.8
11/22/2011,sistemaCantareira,68.5,0.1,132.8,163.8
11/23/2011,sistemaCantareira,68.4,13.1,145.9,163.8
11/24/2011,sistemaCantareira,68.3,0,145.9,163.8
11/25/2011,sistemaCantareira,68.2,0,145.9,163.8
11/26/2011,sistemaCantareira,68,0,145.9,163.8
11/27/2011,sistemaCantareira,68.2,25.6,171.5,163.8
11/28/2011,sistemaCantareira,68.2,2.4,174,163.8
11/29/2011,sistemaCantareira,68.1,0,174,163.8
11/30/2011,sistemaCantareira,68.1,3.4,177.3,163.8
12/1/2011,sistemaCantareira,68.1,9.4,9.4,226.8
12/2/2011,sistemaCantareira,68.1,16.9,26.3,226.8
12/3/2011,sistemaCantareira,68,0.1,26.4,226.8
12/4/2011,sistemaCantareira,67.9,1.1,27.5,226.8
12/5/2011,sistemaCantareira,67.9,2,29.5,226.8
12/6/2011,sistemaCantareira,67.9,0,29.5,226.8
12/7/2011,sistemaCantareira,67.9,5.1,34.6,226.8
12/8/2011,sistemaCantareira,67.8,4.9,39.4,226.8
12/9/2011,sistemaCantareira,67.9,5.5,44.9,226.8
12/10/2011,sistemaCantareira,68.4,36.4,81.3,226.8
12/11/2011,sistemaCantareira,68.8,0,81.3,226.8
12/12/2011,sistemaCantareira,68.9,0,81.3,226.8
12/13/2011,sistemaCantareira,68.9,0,81.3,226.8
12/14/2011,sistemaCantareira,69,0.6,81.9,226.8
12/15/2011,sistemaCantareira,69,4.1,86,226.8
12/16/2011,sistemaCantareira,69,2.5,88.5,226.8
12/17/2011,sistemaCantareira,68.8,0,88.5,226.8
12/18/2011,sistemaCantareira,68.7,0,88.5,226.8
12/19/2011,sistemaCantareira,68.7,11.2,99.6,226.8
12/20/2011,sistemaCantareira,68.6,0,99.6,226.8
12/21/2011,sistemaCantareira,68.5,0.3,99.9,226.8
12/22/2011,sistemaCantareira,68.3,0,99.9,226.8
12/23/2011,sistemaCantareira,68.2,1.2,101.1,226.8
12/24/2011,sistemaCantareira,68,2.1,103.2,226.8
12/25/2011,sistemaCantareira,68,1.6,104.8,226.8
12/26/2011,sistemaCantareira,67.8,0.2,105,226.8
12/27/2011,sistemaCantareira,67.6,1.1,106.1,226.8
12/28/2011,sistemaCantareira,67.5,0,106.1,226.8
12/29/2011,sistemaCantareira,67.3,2.1,108.3,226.8
12/30/2011,sistemaCantareira,67.2,0,108.3,226.8
12/31/2011,sistemaCantareira,67.2,9.6,117.9,226.8
1/1/2012,sistemaCantareira,67.3,28,28,259.9
1/2/2012,sistemaCantareira,67.8,29.4,57.4,259.9
1/3/2012,sistemaCantareira,67.9,0,57.4,259.9
1/4/2012,sistemaCantareira,67.9,0,57.4,259.9
1/5/2012,sistemaCantareira,67.8,0,57.4,259.9
1/6/2012,sistemaCantareira,67.9,13.8,71.3,259.9
1/7/2012,sistemaCantareira,67.9,5.6,76.8,259.9
1/8/2012,sistemaCantareira,67.9,0.3,77.1,259.9
1/9/2012,sistemaCantareira,67.9,3.4,80.5,259.9
1/10/2012,sistemaCantareira,67.9,11.1,91.6,259.9
1/11/2012,sistemaCantareira,68.1,16.3,107.8,259.9
1/12/2012,sistemaCantareira,68.1,2.2,110,259.9
1/13/2012,sistemaCantareira,68.3,11.8,121.8,259.9
1/14/2012,sistemaCantareira,68.4,0.4,122.2,259.9
1/15/2012,sistemaCantareira,68.5,5.5,127.7,259.9
1/16/2012,sistemaCantareira,68.8,30.1,157.8,259.9
1/17/2012,sistemaCantareira,69.5,19.7,177.5,259.9
1/18/2012,sistemaCantareira,70.5,36.7,214.2,259.9
1/19/2012,sistemaCantareira,71.4,44.6,258.8,259.9
1/20/2012,sistemaCantareira,72.3,9.3,268.1,259.9
1/21/2012,sistemaCantareira,72.7,3,271.1,259.9
1/22/2012,sistemaCantareira,73.1,8.8,279.9,259.9
1/23/2012,sistemaCantareira,73.5,1.8,281.7,259.9
1/24/2012,sistemaCantareira,73.7,2.2,283.9,259.9
1/25/2012,sistemaCantareira,73.9,3.2,287.1,259.9
1/26/2012,sistemaCantareira,74,10.7,297.8,259.9
1/27/2012,sistemaCantareira,74.3,10.8,308.6,259.9
1/28/2012,sistemaCantareira,74.8,27.9,336.5,259.9
1/29/2012,sistemaCantareira,75.3,0.1,336.5,259.9
1/30/2012,sistemaCantareira,75.7,0,336.5,259.9
1/31/2012,sistemaCantareira,75.8,0,336.5,259.9
2/1/2012,sistemaCantareira,76,0,0,206.5
2/2/2012,sistemaCantareira,76,0.2,0.2,206.5
2/3/2012,sistemaCantareira,76.1,0,0.2,206.5
2/4/2012,sistemaCantareira,76.2,0,0.2,206.5
2/5/2012,sistemaCantareira,76.1,0,0.2,206.5
2/6/2012,sistemaCantareira,76,0,0.2,206.5
2/7/2012,sistemaCantareira,75.9,0,0.2,206.5
2/8/2012,sistemaCantareira,75.8,0,0.2,206.5
2/9/2012,sistemaCantareira,75.8,0,0.2,206.5
2/10/2012,sistemaCantareira,75.6,0,0.2,206.5
2/11/2012,sistemaCantareira,75.6,15.5,15.7,206.5
2/12/2012,sistemaCantareira,76.1,20,35.7,206.5
2/13/2012,sistemaCantareira,76.6,7.8,43.5,206.5
2/14/2012,sistemaCantareira,76.7,0.5,44,206.5
2/15/2012,sistemaCantareira,76.7,0.1,44.1,206.5
2/16/2012,sistemaCantareira,76.7,0,44.1,206.5
2/17/2012,sistemaCantareira,76.7,0,44.1,206.5
2/18/2012,sistemaCantareira,76.6,5.3,49.4,206.5
2/19/2012,sistemaCantareira,76.5,0,49.4,206.5
2/20/2012,sistemaCantareira,76.5,5.8,55.2,206.5
2/21/2012,sistemaCantareira,76.5,4.6,59.8,206.5
2/22/2012,sistemaCantareira,76.6,6.4,66.2,206.5
2/23/2012,sistemaCantareira,76.5,0,66.2,206.5
2/24/2012,sistemaCantareira,76.5,10.4,76.6,206.5
2/25/2012,sistemaCantareira,76.4,0.3,76.9,206.5
2/26/2012,sistemaCantareira,76.4,2.5,79.4,206.5
2/27/2012,sistemaCantareira,76.5,12.6,91.9,206.5
2/28/2012,sistemaCantareira,76.5,3.5,95.4,206.5
2/29/2012,sistemaCantareira,76.5,0,95.4,206.5
3/1/2012,sistemaCantareira,76.4,0,0,184.1
3/2/2012,sistemaCantareira,76.3,0.3,0.3,184.1
3/3/2012,sistemaCantareira,76.5,0.3,0.6,184.1
3/4/2012,sistemaCantareira,76.4,0.6,1.2,184.1
3/5/2012,sistemaCantareira,76.3,0,1.2,184.1
3/6/2012,sistemaCantareira,76.3,0,1.2,184.1
3/7/2012,sistemaCantareira,76.1,0,1.2,184.1
3/8/2012,sistemaCantareira,76,0,1.2,184.1
3/9/2012,sistemaCantareira,75.8,0,1.2,184.1
3/10/2012,sistemaCantareira,75.6,0,1.2,184.1
3/11/2012,sistemaCantareira,75.8,16.6,17.8,184.1
3/12/2012,sistemaCantareira,75.7,0.9,18.7,184.1
3/13/2012,sistemaCantareira,75.5,0.2,18.8,184.1
3/14/2012,sistemaCantareira,75.4,2.2,21,184.1
3/15/2012,sistemaCantareira,75.3,0.1,21.1,184.1
3/16/2012,sistemaCantareira,75.4,9.4,30.5,184.1
3/17/2012,sistemaCantareira,75.2,3.3,33.8,184.1
3/18/2012,sistemaCantareira,75.2,0.1,33.9,184.1
3/19/2012,sistemaCantareira,75,0,33.9,184.1
3/20/2012,sistemaCantareira,74.9,0,33.9,184.1
3/21/2012,sistemaCantareira,74.8,0,33.9,184.1
3/22/2012,sistemaCantareira,74.6,0.1,33.9,184.1
3/23/2012,sistemaCantareira,74.7,17.8,51.7,184.1
3/24/2012,sistemaCantareira,74.6,0.5,52.2,184.1
3/25/2012,sistemaCantareira,74.5,3.5,55.7,184.1
3/26/2012,sistemaCantareira,74.5,0,55.7,184.1
3/27/2012,sistemaCantareira,74.4,0.2,55.9,184.1
3/28/2012,sistemaCantareira,74.4,6.7,62.6,184.1
3/29/2012,sistemaCantareira,74.4,15.1,77.7,184.1
3/30/2012,sistemaCantareira,74.3,0.1,77.7,184.1
3/31/2012,sistemaCantareira,74.2,0,77.7,184.1
4/1/2012,sistemaCantareira,74.1,0,0,89.3
4/2/2012,sistemaCantareira,73.9,2,2,89.3
4/3/2012,sistemaCantareira,73.8,0,2,89.3
4/4/2012,sistemaCantareira,73.8,2.6,4.6,89.3
4/5/2012,sistemaCantareira,73.7,2.1,6.7,89.3
4/6/2012,sistemaCantareira,73.5,0.1,6.7,89.3
4/7/2012,sistemaCantareira,73.4,0,6.7,89.3
4/8/2012,sistemaCantareira,73.3,0,6.7,89.3
4/9/2012,sistemaCantareira,73.2,0.6,7.3,89.3
4/10/2012,sistemaCantareira,73,0,7.3,89.3
4/11/2012,sistemaCantareira,72.9,0.3,7.6,89.3
4/12/2012,sistemaCantareira,72.7,10.1,17.7,89.3
4/13/2012,sistemaCantareira,72.6,3.8,21.5,89.3
4/14/2012,sistemaCantareira,72.6,0.4,22,89.3
4/15/2012,sistemaCantareira,72.5,1,23,89.3
4/16/2012,sistemaCantareira,72.4,6.4,29.3,89.3
4/17/2012,sistemaCantareira,72.3,0,29.3,89.3
4/18/2012,sistemaCantareira,72.2,0,29.3,89.3
4/19/2012,sistemaCantareira,72,0,29.3,89.3
4/20/2012,sistemaCantareira,71.8,0,29.3,89.3
4/21/2012,sistemaCantareira,71.7,20,49.3,89.3
4/22/2012,sistemaCantareira,72.2,22.3,71.6,89.3
4/23/2012,sistemaCantareira,72.5,0.3,71.9,89.3
4/24/2012,sistemaCantareira,72.5,0.1,72,89.3
4/25/2012,sistemaCantareira,72.4,0,72,89.3
4/26/2012,sistemaCantareira,72.3,0,72,89.3
4/27/2012,sistemaCantareira,72.4,17.2,89.1,89.3
4/28/2012,sistemaCantareira,72.4,1.5,90.7,89.3
4/29/2012,sistemaCantareira,72.3,6.2,96.9,89.3
4/30/2012,sistemaCantareira,72.5,22.3,119.1,89.3
5/1/2012,sistemaCantareira,73.4,32.9,32.9,83.2
5/2/2012,sistemaCantareira,73.7,0.1,33,83.2
5/3/2012,sistemaCantareira,74,0.1,33,83.2
5/4/2012,sistemaCantareira,74,0.1,33.1,83.2
5/5/2012,sistemaCantareira,74,0,33.1,83.2
5/6/2012,sistemaCantareira,74,0.1,33.1,83.2
5/7/2012,sistemaCantareira,73.9,0,33.1,83.2
5/8/2012,sistemaCantareira,73.8,0,33.1,83.2
5/9/2012,sistemaCantareira,73.7,0,33.1,83.2
5/10/2012,sistemaCantareira,73.6,0.1,33.2,83.2
5/11/2012,sistemaCantareira,73.5,0.1,33.3,83.2
5/12/2012,sistemaCantareira,73.4,2,35.3,83.2
5/13/2012,sistemaCantareira,73.3,0.6,35.8,83.2
5/14/2012,sistemaCantareira,73.2,0,35.8,83.2
5/15/2012,sistemaCantareira,73.2,7.7,43.5,83.2
5/16/2012,sistemaCantareira,73.2,1.5,45,83.2
5/17/2012,sistemaCantareira,73.2,0.1,45.1,83.2
5/18/2012,sistemaCantareira,73,0,45.1,83.2
5/19/2012,sistemaCantareira,72.9,0,45.1,83.2
5/20/2012,sistemaCantareira,72.8,0.1,45.1,83.2
5/21/2012,sistemaCantareira,72.7,0,45.1,83.2
5/22/2012,sistemaCantareira,72.5,0.2,45.3,83.2
5/23/2012,sistemaCantareira,72.4,0,45.3,83.2
5/24/2012,sistemaCantareira,72.2,0.1,45.3,83.2
5/25/2012,sistemaCantareira,72.2,11,56.4,83.2
5/26/2012,sistemaCantareira,72.3,4.2,60.6,83.2
5/27/2012,sistemaCantareira,72.2,0.1,60.6,83.2
5/28/2012,sistemaCantareira,72.1,0.1,60.7,83.2
5/29/2012,sistemaCantareira,72,0.1,60.7,83.2
5/30/2012,sistemaCantareira,71.9,0.1,60.8,83.2
5/31/2012,sistemaCantareira,71.7,0.2,61,83.2
6/1/2012,sistemaCantareira,71.5,0.1,0.1,56
6/2/2012,sistemaCantareira,71.6,16.4,16.5,56
6/3/2012,sistemaCantareira,71.5,0.1,16.6,56
6/4/2012,sistemaCantareira,71.3,0.1,16.6,56
6/5/2012,sistemaCantareira,71.3,18.4,35,56
6/6/2012,sistemaCantareira,71.7,34.8,69.9,56
6/7/2012,sistemaCantareira,72,12.5,82.3,56
6/8/2012,sistemaCantareira,72.2,3.5,85.8,56
6/9/2012,sistemaCantareira,72.4,16,101.8,56
6/10/2012,sistemaCantareira,72.5,0.1,101.9,56
6/11/2012,sistemaCantareira,72.5,0.3,102.2,56
6/12/2012,sistemaCantareira,72.8,24.6,126.8,56
6/13/2012,sistemaCantareira,73,0.1,126.9,56
6/14/2012,sistemaCantareira,73,0,126.9,56
6/15/2012,sistemaCantareira,72.9,0,126.9,56
6/16/2012,sistemaCantareira,72.8,0.1,126.9,56
6/17/2012,sistemaCantareira,72.8,0.2,127.1,56
6/18/2012,sistemaCantareira,72.7,0.1,127.2,56
6/19/2012,sistemaCantareira,72.6,0.1,127.3,56
6/20/2012,sistemaCantareira,72.7,31.8,159.1,56
6/21/2012,sistemaCantareira,73.3,18.6,177.7,56
6/22/2012,sistemaCantareira,74,23.8,201.6,56
6/23/2012,sistemaCantareira,74.7,0,201.6,56
6/24/2012,sistemaCantareira,75.1,0,201.6,56
6/25/2012,sistemaCantareira,75.3,0,201.6,56
6/26/2012,sistemaCantareira,75.3,0,201.6,56
6/27/2012,sistemaCantareira,75.3,0,201.6,56
6/28/2012,sistemaCantareira,75.4,0.1,201.7,56
6/29/2012,sistemaCantareira,75.3,0.1,201.7,56
6/30/2012,sistemaCantareira,75.3,0.1,201.8,56
7/1/2012,sistemaCantareira,75.3,0,0,49.9
7/2/2012,sistemaCantareira,75.2,0,0,49.9
7/3/2012,sistemaCantareira,75.1,0.1,0.1,49.9
7/4/2012,sistemaCantareira,75.1,0.1,0.2,49.9
7/5/2012,sistemaCantareira,74.9,0.1,0.3,49.9
7/6/2012,sistemaCantareira,74.8,0.1,0.3,49.9
7/7/2012,sistemaCantareira,74.7,0.1,0.4,49.9
7/8/2012,sistemaCantareira,74.7,12.2,12.5,49.9
7/9/2012,sistemaCantareira,74.7,0.2,12.7,49.9
7/10/2012,sistemaCantareira,74.6,0,12.7,49.9
7/11/2012,sistemaCantareira,74.6,0,12.7,49.9
7/12/2012,sistemaCantareira,74.5,0,12.7,49.9
7/13/2012,sistemaCantareira,74.4,4.2,16.9,49.9
7/14/2012,sistemaCantareira,74.3,0.1,16.9,49.9
7/15/2012,sistemaCantareira,74.2,0.1,17,49.9
7/16/2012,sistemaCantareira,74.1,0,17,49.9
7/17/2012,sistemaCantareira,74.1,10.1,27.1,49.9
7/18/2012,sistemaCantareira,74.5,25,52.1,49.9
7/19/2012,sistemaCantareira,74.8,0,52.1,49.9
7/20/2012,sistemaCantareira,75,0.1,52.2,49.9
7/21/2012,sistemaCantareira,75,0.1,52.3,49.9
7/22/2012,sistemaCantareira,74.9,0,52.3,49.9
7/23/2012,sistemaCantareira,74.9,0.1,52.4,49.9
7/24/2012,sistemaCantareira,74.8,0,52.4,49.9
7/25/2012,sistemaCantareira,74.7,0,52.4,49.9
7/26/2012,sistemaCantareira,74.6,0.1,52.5,49.9
7/27/2012,sistemaCantareira,74.5,0,52.5,49.9
7/28/2012,sistemaCantareira,74.4,0,52.5,49.9
7/29/2012,sistemaCantareira,74.3,0,52.5,49.9
7/30/2012,sistemaCantareira,74.1,0.1,52.6,49.9
7/31/2012,sistemaCantareira,74,0.2,52.7,49.9
8/1/2012,sistemaCantareira,73.9,0,0,36.9
8/2/2012,sistemaCantareira,73.7,0.1,0.1,36.9
8/3/2012,sistemaCantareira,73.6,0,0.1,36.9
8/4/2012,sistemaCantareira,73.5,0.1,0.2,36.9
8/5/2012,sistemaCantareira,73.3,0.1,0.2,36.9
8/6/2012,sistemaCantareira,73.2,0.1,0.3,36.9
8/7/2012,sistemaCantareira,73,0,0.3,36.9
8/8/2012,sistemaCantareira,72.8,0.1,0.4,36.9
8/9/2012,sistemaCantareira,72.7,0,0.4,36.9
8/10/2012,sistemaCantareira,72.5,0,0.4,36.9
8/11/2012,sistemaCantareira,72.3,0,0.4,36.9
8/12/2012,sistemaCantareira,72.1,0,0.4,36.9
8/13/2012,sistemaCantareira,72,0.1,0.5,36.9
8/14/2012,sistemaCantareira,71.8,0,0.5,36.9
8/15/2012,sistemaCantareira,71.6,0,0.5,36.9
8/16/2012,sistemaCantareira,71.4,0,0.5,36.9
8/17/2012,sistemaCantareira,71.2,0,0.5,36.9
8/18/2012,sistemaCantareira,71.1,0.1,0.6,36.9
8/19/2012,sistemaCantareira,70.9,0,0.6,36.9
8/20/2012,sistemaCantareira,70.7,0,0.6,36.9
8/21/2012,sistemaCantareira,70.4,0,0.6,36.9
8/22/2012,sistemaCantareira,70.3,0,0.6,36.9
8/23/2012,sistemaCantareira,70,0,0.6,36.9
8/24/2012,sistemaCantareira,69.9,0,0.6,36.9
8/25/2012,sistemaCantareira,69.6,0.1,0.6,36.9
8/26/2012,sistemaCantareira,69.4,0,0.6,36.9
8/27/2012,sistemaCantareira,69.3,0,0.6,36.9
8/28/2012,sistemaCantareira,69,0,0.6,36.9
8/29/2012,sistemaCantareira,68.8,0.1,0.7,36.9
8/30/2012,sistemaCantareira,68.5,0,0.7,36.9
8/31/2012,sistemaCantareira,68.3,0,0.7,36.9
9/1/2012,sistemaCantareira,68,0,0,91.9
9/2/2012,sistemaCantareira,67.8,0,0,91.9
9/3/2012,sistemaCantareira,67.5,0,0,91.9
9/4/2012,sistemaCantareira,67.3,0,0,91.9
9/5/2012,sistemaCantareira,67.1,0,0,91.9
9/6/2012,sistemaCantareira,66.9,0,0,91.9
9/7/2012,sistemaCantareira,66.6,0,0,91.9
9/8/2012,sistemaCantareira,66.4,0.2,0.2,91.9
9/9/2012,sistemaCantareira,66.2,0,0.2,91.9
9/10/2012,sistemaCantareira,66,0,0.2,91.9
9/11/2012,sistemaCantareira,65.7,0,0.2,91.9
9/12/2012,sistemaCantareira,65.4,0,0.2,91.9
9/13/2012,sistemaCantareira,65.2,0,0.2,91.9
9/14/2012,sistemaCantareira,64.9,0.4,0.6,91.9
9/15/2012,sistemaCantareira,64.8,0.9,1.5,91.9
9/16/2012,sistemaCantareira,64.5,0.2,1.7,91.9
9/17/2012,sistemaCantareira,64.2,0.1,1.8,91.9
9/18/2012,sistemaCantareira,64,0.1,1.9,91.9
9/19/2012,sistemaCantareira,63.7,0,1.9,91.9
9/20/2012,sistemaCantareira,63.4,1.8,3.7,91.9
9/21/2012,sistemaCantareira,63.3,0.9,4.5,91.9
9/22/2012,sistemaCantareira,63.1,5.4,9.9,91.9
9/23/2012,sistemaCantareira,62.8,0,9.9,91.9
9/24/2012,sistemaCantareira,62.6,0,9.9,91.9
9/25/2012,sistemaCantareira,62.4,1.1,11,91.9
9/26/2012,sistemaCantareira,62.2,2,13,91.9
9/27/2012,sistemaCantareira,62.1,0.4,13.4,91.9
9/28/2012,sistemaCantareira,61.8,0,13.4,91.9
9/29/2012,sistemaCantareira,61.5,0,13.4,91.9
9/30/2012,sistemaCantareira,61.2,0,13.4,91.9
10/1/2012,sistemaCantareira,61,0,0,132.6
10/2/2012,sistemaCantareira,60.8,0,0,132.6
10/3/2012,sistemaCantareira,60.6,2.5,2.5,132.6
10/4/2012,sistemaCantareira,60.3,0.4,3,132.6
10/5/2012,sistemaCantareira,60,1.2,4.1,132.6
10/6/2012,sistemaCantareira,59.9,19.9,24,132.6
10/7/2012,sistemaCantareira,59.7,0.1,24.1,132.6
10/8/2012,sistemaCantareira,59.4,0,24.1,132.6
10/9/2012,sistemaCantareira,59.2,0,24.1,132.6
10/10/2012,sistemaCantareira,58.9,0,24.1,132.6
10/11/2012,sistemaCantareira,58.6,0.2,24.3,132.6
10/12/2012,sistemaCantareira,58.3,4,28.2,132.6
10/13/2012,sistemaCantareira,58.2,12.7,40.9,132.6
10/14/2012,sistemaCantareira,58,0.9,41.7,132.6
10/15/2012,sistemaCantareira,57.8,0,41.7,132.6
10/16/2012,sistemaCantareira,57.6,0,41.7,132.6
10/17/2012,sistemaCantareira,57.4,4.4,46.1,132.6
10/18/2012,sistemaCantareira,57.2,1.6,47.6,132.6
10/19/2012,sistemaCantareira,56.9,0,47.6,132.6
10/20/2012,sistemaCantareira,56.8,2.6,50.3,132.6
10/21/2012,sistemaCantareira,56.6,2.8,53,132.6
10/22/2012,sistemaCantareira,56.5,2.1,55.2,132.6
10/23/2012,sistemaCantareira,56.3,0,55.2,132.6
10/24/2012,sistemaCantareira,56.4,29.5,84.7,132.6
10/25/2012,sistemaCantareira,56.3,0.1,84.7,132.6
10/26/2012,sistemaCantareira,56.2,0,84.7,132.6
10/27/2012,sistemaCantareira,56.2,0.4,85.1,132.6
10/28/2012,sistemaCantareira,56,0.1,85.2,132.6
10/29/2012,sistemaCantareira,56,23.3,108.4,132.6
10/30/2012,sistemaCantareira,55.9,0.1,108.5,132.6
10/31/2012,sistemaCantareira,55.7,0,108.5,132.6
11/1/2012,sistemaCantareira,55.4,8.2,8.2,163.8
11/2/2012,sistemaCantareira,55.2,0.1,8.2,163.8
11/3/2012,sistemaCantareira,54.9,0.1,8.3,163.8
11/4/2012,sistemaCantareira,54.6,0.5,8.8,163.8
11/5/2012,sistemaCantareira,54.4,0,8.8,163.8
11/6/2012,sistemaCantareira,54.2,0,8.8,163.8
11/7/2012,sistemaCantareira,54,0,8.8,163.8
11/8/2012,sistemaCantareira,53.7,4,12.8,163.8
11/9/2012,sistemaCantareira,53.5,0,12.8,163.8
11/10/2012,sistemaCantareira,53.4,16,28.8,163.8
11/11/2012,sistemaCantareira,53.3,5.4,34.3,163.8
11/12/2012,sistemaCantareira,53.2,27,61.3,163.8
11/13/2012,sistemaCantareira,53.3,6.3,67.6,163.8
11/14/2012,sistemaCantareira,53.1,2.2,69.9,163.8
11/15/2012,sistemaCantareira,53,0,69.9,163.8
11/16/2012,sistemaCantareira,52.7,0.1,70,163.8
11/17/2012,sistemaCantareira,52.6,0.1,70,163.8
11/18/2012,sistemaCantareira,52.3,0,70,163.8
11/19/2012,sistemaCantareira,52.1,0,70,163.8
11/20/2012,sistemaCantareira,51.9,36.3,106.4,163.8
11/21/2012,sistemaCantareira,51.8,0.8,107.1,163.8
11/22/2012,sistemaCantareira,51.6,0,107.1,163.8
11/23/2012,sistemaCantareira,51.4,0.1,107.2,163.8
11/24/2012,sistemaCantareira,51.2,0,107.2,163.8
11/25/2012,sistemaCantareira,51,13.3,120.4,163.8
11/26/2012,sistemaCantareira,50.9,1.3,121.7,163.8
11/27/2012,sistemaCantareira,50.7,0.3,122,163.8
11/28/2012,sistemaCantareira,50.6,2,124,163.8
11/29/2012,sistemaCantareira,50.3,0,124,163.8
11/30/2012,sistemaCantareira,50.1,0,124,163.8
12/1/2012,sistemaCantareira,49.9,0,0,226.8
12/2/2012,sistemaCantareira,49.7,12.4,12.4,226.8
12/3/2012,sistemaCantareira,49.5,4.6,17,226.8
12/4/2012,sistemaCantareira,49.5,0,17,226.8
12/5/2012,sistemaCantareira,49.3,0,17,226.8
12/6/2012,sistemaCantareira,49.1,1.5,18.5,226.8
12/7/2012,sistemaCantareira,48.9,0.4,18.9,226.8
12/8/2012,sistemaCantareira,48.7,0.1,19,226.8
12/9/2012,sistemaCantareira,48.4,0.6,19.5,226.8
12/10/2012,sistemaCantareira,48.2,0,19.5,226.8
12/11/2012,sistemaCantareira,48,0,19.5,226.8
12/12/2012,sistemaCantareira,47.8,0.1,19.6,226.8
12/13/2012,sistemaCantareira,47.6,7.3,26.9,226.8
12/14/2012,sistemaCantareira,47.4,2.6,29.4,226.8
12/15/2012,sistemaCantareira,47.6,46.1,75.5,226.8
12/16/2012,sistemaCantareira,47.7,16.3,91.7,226.8
12/17/2012,sistemaCantareira,47.7,6.6,98.3,226.8
12/18/2012,sistemaCantareira,47.8,9.8,108.2,226.8
12/19/2012,sistemaCantareira,47.7,0.1,108.3,226.8
12/20/2012,sistemaCantareira,47.8,15.4,123.7,226.8
12/21/2012,sistemaCantareira,47.8,24.5,148.2,226.8
12/22/2012,sistemaCantareira,48,3.1,151.4,226.8
12/23/2012,sistemaCantareira,47.9,2.5,153.9,226.8
12/24/2012,sistemaCantareira,47.8,0.2,154.1,226.8
